,company,company-href,rating-src,sd_rating
1871,FFI Holdings,https://guide.ethical.org.au/company/?company=4523,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1872,Tupperware Australia,https://guide.ethical.org.au/company/?company=5057,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1873,Mont Adventure Equipment,https://guide.ethical.org.au/company/?company=5302,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1874,Huawei Australia,https://guide.ethical.org.au/company/?company=5958,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1875,Symington's,https://guide.ethical.org.au/company/?company=4272,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1876,TOM Organic,https://guide.ethical.org.au/company/?company=1209,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
1877,NextWorld Evergreen,https://guide.ethical.org.au/company/?company=2358,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1878,RID Australia,https://guide.ethical.org.au/company/?company=3067,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1879,LifeStyles,https://guide.ethical.org.au/company/?company=2955,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1880,Beverage Brands,https://guide.ethical.org.au/company/?company=4464,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1881,SA Spice,https://guide.ethical.org.au/company/?company=1099,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1882,Dangerfield,https://guide.ethical.org.au/company/?company=5167,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1883,Makmur Enterprises,https://guide.ethical.org.au/company/?company=2752,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1884,Talley's Group,https://guide.ethical.org.au/company/?company=642,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1885,Byron Bay Chilli Co.,https://guide.ethical.org.au/company/?company=137,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1886,Monster Health Food Co,https://guide.ethical.org.au/company/?company=444,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1887,New Era Cap,https://guide.ethical.org.au/company/?company=4839,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1888,Kooka's Country Cookies,https://guide.ethical.org.au/company/?company=4244,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1889,Alticor,https://guide.ethical.org.au/company/?company=5043,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1890,L'Abruzzese,https://guide.ethical.org.au/company/?company=384,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1891,Ambra Corporation,https://guide.ethical.org.au/company/?company=4968,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1892,Kikkoman,https://guide.ethical.org.au/company/?company=372,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1893,Hitachi,https://guide.ethical.org.au/company/?company=4234,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1894,Diageo,https://guide.ethical.org.au/company/?company=222,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1895,Aeffe,https://guide.ethical.org.au/company/?company=5161,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1896,Natvia,https://guide.ethical.org.au/company/?company=1005,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1897,TCL,https://guide.ethical.org.au/company/?company=3023,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1898,Kendal Group,https://guide.ethical.org.au/company/?company=4721,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1899,La Martiniquaise,https://guide.ethical.org.au/company/?company=1935,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1900,Mondelez,https://guide.ethical.org.au/company/?company=381,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1901,Ginger & Smart,https://guide.ethical.org.au/company/?company=4833,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1902,Bardot,https://guide.ethical.org.au/company/?company=4830,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1903,Sara Lee Australia,https://guide.ethical.org.au/company/?company=583,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1904,Osram Australia,https://guide.ethical.org.au/company/?company=5325,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1905,Bill's Organic Bread,https://guide.ethical.org.au/company/?company=1913,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1906,Shoes & Sox,https://guide.ethical.org.au/company/?company=5118,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1907,Okanui,https://guide.ethical.org.au/company/?company=5195,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1908,Hosen Consortium,https://guide.ethical.org.au/company/?company=2353,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1909,Jayson Brunsdon,https://guide.ethical.org.au/company/?company=5186,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1910,Entyce,https://guide.ethical.org.au/company/?company=2071,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1911,Mighty Good Group,https://guide.ethical.org.au/company/?company=5369,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
1912,Nocelle Foods,https://guide.ethical.org.au/company/?company=2310,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1913,Fairphone,https://guide.ethical.org.au/company/?company=5909,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
1914,Nestle Australia,https://guide.ethical.org.au/company/?company=465,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1915,Aceford,https://guide.ethical.org.au/company/?company=2047,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1916,Inter Parfums SA,https://guide.ethical.org.au/company/?company=4822,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1917,"Double ""D"" Products",https://guide.ethical.org.au/company/?company=230,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1918,Nirvana Health Products,https://guide.ethical.org.au/company/?company=2975,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1919,Jelly Belly,https://guide.ethical.org.au/company/?company=1074,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1920,Hasbro Australia,https://guide.ethical.org.au/company/?company=4641,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1921,Rediform,https://guide.ethical.org.au/company/?company=4505,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1922,Hancock Prospecting,https://guide.ethical.org.au/company/?company=2179,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1923,Ben Sherman Australia,https://guide.ethical.org.au/company/?company=2249,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1924,JBS,https://guide.ethical.org.au/company/?company=572,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1925,Viva Foods,https://guide.ethical.org.au/company/?company=2055,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1926,Arkema,https://guide.ethical.org.au/company/?company=2234,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1927,Konica Minolta,https://guide.ethical.org.au/company/?company=708,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1928,Breville Group,https://guide.ethical.org.au/company/?company=332,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1929,Electrolux,https://guide.ethical.org.au/company/?company=725,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1930,Saputo,https://guide.ethical.org.au/company/?company=1953,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1931,SanDisk,https://guide.ethical.org.au/company/?company=5902,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1932,Sun Health Foods,https://guide.ethical.org.au/company/?company=3422,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1933,Dalum Papir,https://guide.ethical.org.au/company/?company=4654,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1934,Anheuser-Busch,https://guide.ethical.org.au/company/?company=50,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1935,Majans,https://guide.ethical.org.au/company/?company=3011,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1936,Moet Hennessy Australia,https://guide.ethical.org.au/company/?company=4467,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1937,Redback Boot Company,https://guide.ethical.org.au/company/?company=5246,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
1938,ASUS,https://guide.ethical.org.au/company/?company=5908,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1939,FreshFood Holdings,https://guide.ethical.org.au/company/?company=279,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1940,East Coast Woodshavings,https://guide.ethical.org.au/company/?company=4290,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1941,Beko Australia,https://guide.ethical.org.au/company/?company=5810,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1942,Dell Australia,https://guide.ethical.org.au/company/?company=5969,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1943,Sanofi Australia,https://guide.ethical.org.au/company/?company=1030,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1944,Lenovo Australia,https://guide.ethical.org.au/company/?company=1088,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1945,Ocean Spray,https://guide.ethical.org.au/company/?company=486,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1946,SPAR Australia,https://guide.ethical.org.au/company/?company=4384,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1947,Riverina Fresh,https://guide.ethical.org.au/company/?company=3923,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1948,Salco,https://guide.ethical.org.au/company/?company=5319,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1949,Heaven Hill Brands,https://guide.ethical.org.au/company/?company=2311,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1950,Murray River Organics,https://guide.ethical.org.au/company/?company=2052,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
1951,Victor Footwear,https://guide.ethical.org.au/company/?company=5381,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1952,Thalgo,https://guide.ethical.org.au/company/?company=5026,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1953,Jimmy Choo,https://guide.ethical.org.au/company/?company=5272,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1954,OMG! Fantastic Food,https://guide.ethical.org.au/company/?company=1923,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1955,Steggles,https://guide.ethical.org.au/company/?company=87,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1956,Delta Galil,https://guide.ethical.org.au/company/?company=2303,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1957,Adidas,https://guide.ethical.org.au/company/?company=811,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1958,Quaker Oats,https://guide.ethical.org.au/company/?company=541,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1959,BH Fine Foods,https://guide.ethical.org.au/company/?company=4314,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1960,Lancaster Colony,https://guide.ethical.org.au/company/?company=4270,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1961,Belgravia Group,https://guide.ethical.org.au/company/?company=5151,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1962,William Grant & Sons Australia,https://guide.ethical.org.au/company/?company=1851,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1963,Nobody Denim,https://guide.ethical.org.au/company/?company=5305,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
1964,Cullen Investments,https://guide.ethical.org.au/company/?company=4638,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1965,Fleurieu Milk & Yoghurt Co,https://guide.ethical.org.au/company/?company=1292,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1966,Pureharvest,https://guide.ethical.org.au/company/?company=164,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
1967,ACCO Brands Australia,https://guide.ethical.org.au/company/?company=4334,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1968,Betta Foods,https://guide.ethical.org.au/company/?company=3275,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1969,Chevron Australia,https://guide.ethical.org.au/company/?company=1096,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1970,Battat,https://guide.ethical.org.au/company/?company=3031,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1971,Marlin Brands,https://guide.ethical.org.au/company/?company=3085,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1972,Cumberland Stationery,https://guide.ethical.org.au/company/?company=4492,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1973,Jean Paul Gaultier,https://guide.ethical.org.au/company/?company=5165,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1974,Mackay Sugar,https://guide.ethical.org.au/company/?company=2549,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1975,Double A,https://guide.ethical.org.au/company/?company=4368,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1976,Zions,https://guide.ethical.org.au/company/?company=4490,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1977,Newell Australia,https://guide.ethical.org.au/company/?company=4336,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1978,Bandai Namco Australia,https://guide.ethical.org.au/company/?company=5486,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1979,Colorific,https://guide.ethical.org.au/company/?company=4736,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1980,The Iconic,https://guide.ethical.org.au/company/?company=2103,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1981,Frucor Suntory,https://guide.ethical.org.au/company/?company=286,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1982,Gaia Skin Naturals,https://guide.ethical.org.au/company/?company=4527,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1983,The Body Shop,https://guide.ethical.org.au/company/?company=652,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1984,Fleur Wood,https://guide.ethical.org.au/company/?company=5353,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1985,Mungalli Creek Dairy,https://guide.ethical.org.au/company/?company=1244,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1986,Weis Frozen Foods,https://guide.ethical.org.au/company/?company=684,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1987,Kadac,https://guide.ethical.org.au/company/?company=361,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1988,Overland Group,https://guide.ethical.org.au/company/?company=5275,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1989,Blue River Group,https://guide.ethical.org.au/company/?company=2187,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1990,Table of Plenty,https://guide.ethical.org.au/company/?company=189,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
1991,Royal Nut Co.,https://guide.ethical.org.au/company/?company=570,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1992,Kids Food Co,https://guide.ethical.org.au/company/?company=1747,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1993,Mix,https://guide.ethical.org.au/company/?company=4229,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1994,Ikea Australia,https://guide.ethical.org.au/company/?company=2028,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
1995,Vorwerk,https://guide.ethical.org.au/company/?company=5808,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
1996,BSH Australia,https://guide.ethical.org.au/company/?company=5814,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
1997,BLC Cosmetics,https://guide.ethical.org.au/company/?company=5054,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1998,W M Ritchie,https://guide.ethical.org.au/company/?company=5113,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
1999,Boody,https://guide.ethical.org.au/company/?company=2886,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2000,Comnet Sales International,https://guide.ethical.org.au/company/?company=4514,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2001,Energizer Australia,https://guide.ethical.org.au/company/?company=246,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2002,Dents Australia,https://guide.ethical.org.au/company/?company=5315,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2003,Drinkworks,https://guide.ethical.org.au/company/?company=1287,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2004,Pelaco,https://guide.ethical.org.au/company/?company=5144,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2005,Segafredo Zanetti Australia,https://guide.ethical.org.au/company/?company=3038,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2006,Godfreys,https://guide.ethical.org.au/company/?company=5835,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2007,Real Pet Food Company,https://guide.ethical.org.au/company/?company=668,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2008,Ralph Lauren,https://guide.ethical.org.au/company/?company=2320,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2009,Puig,https://guide.ethical.org.au/company/?company=5020,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2010,ACCO Brands,https://guide.ethical.org.au/company/?company=4335,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2011,Danone,https://guide.ethical.org.au/company/?company=309,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2012,Trialia Foods,https://guide.ethical.org.au/company/?company=2798,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2013,Brauer,https://guide.ethical.org.au/company/?company=1907,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2014,Birkenstock,https://guide.ethical.org.au/company/?company=5256,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2015,Staedtler,https://guide.ethical.org.au/company/?company=4357,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2016,PVH Brands Australia,https://guide.ethical.org.au/company/?company=5351,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2017,Impact Business Forms,https://guide.ethical.org.au/company/?company=4507,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2018,City Chic Collective,https://guide.ethical.org.au/company/?company=4607,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2019,Mylan Australia,https://guide.ethical.org.au/company/?company=4684,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2020,K'Nex,https://guide.ethical.org.au/company/?company=4779,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2021,Scalzo,https://guide.ethical.org.au/company/?company=4117,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2022,iNova,https://guide.ethical.org.au/company/?company=4547,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2023,LEGO Group,https://guide.ethical.org.au/company/?company=4643,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2024,Ben Sherman,https://guide.ethical.org.au/company/?company=4923,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2025,Wish,https://guide.ethical.org.au/company/?company=4947,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2026,Pace Farm,https://guide.ethical.org.au/company/?company=497,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2027,ET Browne Australia,https://guide.ethical.org.au/company/?company=4125,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2028,Planet Organic,https://guide.ethical.org.au/company/?company=4166,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2029,Kering,https://guide.ethical.org.au/company/?company=4574,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2030,Big Sister Foods,https://guide.ethical.org.au/company/?company=4096,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2031,Lolliland,https://guide.ethical.org.au/company/?company=2029,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2032,Unibel,https://guide.ethical.org.au/company/?company=663,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2033,CK Life Sciences,https://guide.ethical.org.au/company/?company=1274,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2034,Frankland River Olive Co.,https://guide.ethical.org.au/company/?company=4155,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2035,TOMY,https://guide.ethical.org.au/company/?company=4744,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2036,Glassons,https://guide.ethical.org.au/company/?company=5367,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2037,Multicrop,https://guide.ethical.org.au/company/?company=4520,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2038,Nike Australia,https://guide.ethical.org.au/company/?company=4616,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2039,Vitagermine,https://guide.ethical.org.au/company/?company=4106,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2040,Pentel,https://guide.ethical.org.au/company/?company=4377,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2041,HP Australia,https://guide.ethical.org.au/company/?company=1545,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2042,Soulfresh,https://guide.ethical.org.au/company/?company=2146,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2043,Symantec Australia,https://guide.ethical.org.au/company/?company=5986,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2044,Re:Capital Australia,https://guide.ethical.org.au/company/?company=1962,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2045,Vera Wang,https://guide.ethical.org.au/company/?company=4946,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2046,Accent Group,https://guide.ethical.org.au/company/?company=5148,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2047,Goman Foods,https://guide.ethical.org.au/company/?company=304,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2048,Longtable Group,https://guide.ethical.org.au/company/?company=2991,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2049,JBS Australia,https://guide.ethical.org.au/company/?company=66,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2050,Premier Foods,https://guide.ethical.org.au/company/?company=4536,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2051,Global Food Distributors,https://guide.ethical.org.au/company/?company=4254,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2052,Fraser & Neave,https://guide.ethical.org.au/company/?company=4443,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2053,Russell Brands,https://guide.ethical.org.au/company/?company=2209,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2054,Clean-A-Matic,https://guide.ethical.org.au/company/?company=2911,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2055,AMD,https://guide.ethical.org.au/company/?company=5907,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2056,Sue Ismiel & Daughters,https://guide.ethical.org.au/company/?company=4185,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2057,Sentosa Health Foods,https://guide.ethical.org.au/company/?company=1288,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2058,Primo Smallgoods,https://guide.ethical.org.au/company/?company=496,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2059,HeadStart,https://guide.ethical.org.au/company/?company=4894,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2060,Ice House Spring Water,https://guide.ethical.org.au/company/?company=1039,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2061,New Balance Australia,https://guide.ethical.org.au/company/?company=4891,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2062,BBK Electronics,https://guide.ethical.org.au/company/?company=2297,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2063,Inter Parfums,https://guide.ethical.org.au/company/?company=4821,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2064,Reckitt Benckiser,https://guide.ethical.org.au/company/?company=548,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2065,Authentic Brands Group,https://guide.ethical.org.au/company/?company=1796,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2066,ByteDance,https://guide.ethical.org.au/company/?company=3156,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2067,Toro,https://guide.ethical.org.au/company/?company=1271,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2068,ET Browne,https://guide.ethical.org.au/company/?company=4124,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2069,GSK,https://guide.ethical.org.au/company/?company=296,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2070,Saban Brands,https://guide.ethical.org.au/company/?company=5292,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2071,Denis Freres Group,https://guide.ethical.org.au/company/?company=220,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2072,Mozart Distillerie,https://guide.ethical.org.au/company/?company=4418,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2073,Proximo Australia,https://guide.ethical.org.au/company/?company=1294,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2074,Cosmex,https://guide.ethical.org.au/company/?company=4228,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2075,Heather Brae Shortbreads,https://guide.ethical.org.au/company/?company=2750,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2076,Vivalis,https://guide.ethical.org.au/company/?company=5063,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2077,Simba Dickie Group,https://guide.ethical.org.au/company/?company=5406,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2078,Maffra Cheese Co,https://guide.ethical.org.au/company/?company=2063,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2079,Neuberger Berman,https://guide.ethical.org.au/company/?company=2248,https://guide.ethical.org.au/images/icons-small/icon_red.png,0
2080,Colavita,https://guide.ethical.org.au/company/?company=185,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2081,Freeman Beauty,https://guide.ethical.org.au/company/?company=5070,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2082,Qualitops,https://guide.ethical.org.au/company/?company=5328,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2083,Outland Denim,https://guide.ethical.org.au/company/?company=2875,https://guide.ethical.org.au/images/icons-small/icon_green.png,100
2084,Wittington Investments,https://guide.ethical.org.au/company/?company=4239,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2085,SPI Group,https://guide.ethical.org.au/company/?company=4427,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2086,Tempo Foods,https://guide.ethical.org.au/company/?company=1920,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2087,Brand Collective,https://guide.ethical.org.au/company/?company=5374,https://guide.ethical.org.au/images/icons-small/icon_yellow.png,50
2088,Tri Nature,https://guide.ethical.org.au/company/?company=660,https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png,75
2089,Sonos,https://guide.ethical.org.au/company/?company=3149,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2090,Fletchers Foods,https://guide.ethical.org.au/company/?company=3329,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2091,Little Brewing Co,https://guide.ethical.org.au/company/?company=1207,https://guide.ethical.org.au/images/icons-small/icon_grey.png,-1
2092,Pinterest,https://guide.ethical.org.au/company/?company=2197,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
2093,Melitta Group,https://guide.ethical.org.au/company/?company=430,https://guide.ethical.org.au/images/icons-small/icon_orange.png,25
